Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin %,Gross income,Rating
525-11-5001,A,Naypyitaw,Member,Female,Fashion accessories,55.1,8,22.04,462.84,2023-06-10,8:45,Credit card,440.8,5.0,22.04,4.8
701-10-7459,A,Naypyitaw,Member,Female,Electronic accessories,55.1,1,2.76,57.86,2023-05-18,16:25,Ewallet,55.1,5.01,2.76,4.8
654-39-7606,A,Mandalay,Normal,Female,Home and lifestyle,55.1,4,11.02,231.42,2023-02-07,17:32,Cash,220.4,5.0,11.02,4.8
944-36-7852,A,Naypyitaw,Member,Female,Health and beauty,55.1,4,11.02,231.42,2023-08-06,12:43,Cash,220.4,5.0,11.02,4.8
893-54-6681,B,Mandalay,Member,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-10-10,10:18,Cash,385.7,5.0,19.28,4.8
357-22-7454,A,Naypyitaw,Normal,Female,Fashion accessories,55.1,7,19.28,404.98,2023-11-14,17:15,Credit card,385.7,5.0,19.28,4.8
766-78-1363,A,Yangon,Member,Female,Health and beauty,55.1,8,22.04,462.84,2023-10-08,13:33,Cash,440.8,5.0,22.04,4.8
641-61-8769,C,Mandalay,Member,Female,Sports and travel,55.1,5,13.78,289.28,2023-10-08,8:39,Ewallet,275.5,5.0,13.78,4.8
728-41-4349,A,Naypyitaw,Normal,Female,Fashion accessories,55.1,7,19.28,404.98,2023-11-08,13:18,Credit card,385.7,5.0,19.28,4.8
464-19-2504,C,Naypyitaw,Member,Female,Sports and travel,55.1,8,22.04,462.84,2023-12-27,8:11,Credit card,440.8,5.0,22.04,4.8
708-70-3881,B,Yangon,Member,Male,Food and beverages,55.1,9,24.8,520.7,2023-07-29,15:10,Cash,495.9,5.0,24.8,4.8
108-28-5954,A,Mandalay,Normal,Female,Home and lifestyle,55.1,3,8.26,173.56,2023-07-22,8:54,Ewallet,165.3,5.0,8.26,4.8
925-93-8269,C,Naypyitaw,Normal,Male,Health and beauty,55.1,3,8.26,173.56,2023-10-02,13:45,Credit card,165.3,5.0,8.26,4.8
464-45-6571,C,Yangon,Normal,Male,Sports and travel,55.1,4,11.02,231.42,2023-05-08,20:33,Credit card,220.4,5.0,11.02,4.8
420-35-5931,B,Naypyitaw,Member,Male,Electronic accessories,55.1,5,13.78,289.28,2023-02-24,11:21,Cash,275.5,5.0,13.78,4.8
356-98-8662,A,Mandalay,Normal,Male,Sports and travel,55.1,1,2.76,57.86,2023-02-19,18:42,Cash,55.1,5.01,2.76,4.8
362-67-7494,A,Naypyitaw,Member,Female,Electronic accessories,55.1,7,19.28,404.98,2023-01-10,17:00,Ewallet,385.7,5.0,19.28,4.8
119-71-8228,C,Naypyitaw,Normal,Male,Fashion accessories,55.1,9,24.8,520.7,2023-11-09,13:10,Cash,495.9,5.0,24.8,4.8
183-49-9422,A,Naypyitaw,Member,Female,Health and beauty,55.1,8,22.04,462.84,2023-10-22,16:45,Ewallet,440.8,5.0,22.04,4.8
292-35-3371,C,Naypyitaw,Normal,Female,Sports and travel,55.1,5,13.78,289.28,2023-12-25,17:22,Credit card,275.5,5.0,13.78,4.8
886-47-9500,A,Yangon,Normal,Male,Sports and travel,55.1,4,11.02,231.42,2023-11-11,15:43,Ewallet,220.4,5.0,11.02,4.8
274-17-8820,C,Yangon,Normal,Female,Health and beauty,55.1,7,19.28,404.98,2023-04-07,9:07,Ewallet,385.7,5.0,19.28,4.8
194-92-6979,A,Mandalay,Normal,Male,Sports and travel,55.1,5,13.78,289.28,2023-01-10,11:19,Ewallet,275.5,5.0,13.78,4.8
801-35-7433,B,Yangon,Member,Male,Electronic accessories,55.1,7,19.28,404.98,2023-05-19,11:10,Credit card,385.7,5.0,19.28,4.8
137-66-3860,A,Yangon,Normal,Female,Sports and travel,55.1,1,2.76,57.86,2023-05-31,16:35,Cash,55.1,5.01,2.76,4.8
619-21-8024,A,Mandalay,Normal,Female,Home and lifestyle,55.1,1,2.76,57.86,2023-03-18,15:01,Credit card,55.1,5.01,2.76,4.8
362-92-6569,B,Yangon,Member,Male,Fashion accessories,55.1,3,8.26,173.56,2023-12-20,10:42,Cash,165.3,5.0,8.26,4.8
872-33-2235,A,Yangon,Normal,Female,Food and beverages,55.1,2,5.51,115.71,2023-10-26,14:20,Ewallet,110.2,5.0,5.51,4.8
454-57-5639,B,Mandalay,Member,Female,Electronic accessories,55.1,2,5.51,115.71,2023-12-31,20:38,Ewallet,110.2,5.0,5.51,4.8
731-54-4079,A,Mandalay,Normal,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-03-16,9:52,Ewallet,385.7,5.0,19.28,4.8
785-64-3001,C,Mandalay,Normal,Male,Fashion accessories,55.1,2,5.51,115.71,2023-12-12,15:42,Ewallet,110.2,5.0,5.51,4.8
786-23-6107,C,Naypyitaw,Normal,Male,Health and beauty,55.1,4,11.02,231.42,2023-12-31,11:28,Ewallet,220.4,5.0,11.02,4.8
978-70-6726,A,Naypyitaw,Member,Female,Electronic accessories,55.1,2,5.51,115.71,2023-11-30,13:18,Cash,110.2,5.0,5.51,4.8
884-30-9501,A,Mandalay,Normal,Female,Food and beverages,55.1,6,16.53,347.13,2023-06-16,14:03,Cash,330.6,5.0,16.53,4.8
466-57-4599,A,Mandalay,Normal,Female,Fashion accessories,55.1,8,22.04,462.84,2023-01-21,16:53,Ewallet,440.8,5.0,22.04,4.8
766-55-5357,C,Mandalay,Normal,Female,Food and beverages,55.1,4,11.02,231.42,2023-03-21,16:15,Credit card,220.4,5.0,11.02,4.8
210-10-8884,A,Naypyitaw,Member,Female,Health and beauty,55.1,5,13.78,289.28,2023-03-20,17:32,Credit card,275.5,5.0,13.78,4.8
304-18-6287,C,Naypyitaw,Member,Male,Health and beauty,55.1,4,11.02,231.42,2023-06-22,9:43,Ewallet,220.4,5.0,11.02,4.8
861-78-3605,B,Yangon,Normal,Female,Electronic accessories,55.1,3,8.26,173.56,2023-01-11,13:00,Cash,165.3,5.0,8.26,4.8
573-38-8861,C,Yangon,Member,Male,Sports and travel,55.1,5,13.78,289.28,2023-09-07,18:53,Credit card,275.5,5.0,13.78,4.8
932-30-8206,C,Mandalay,Normal,Female,Health and beauty,55.1,9,24.8,520.7,2023-08-02,11:37,Credit card,495.9,5.0,24.8,4.8
905-48-3510,B,Naypyitaw,Normal,Male,Fashion accessories,55.1,8,22.04,462.84,2023-10-02,17:37,Credit card,440.8,5.0,22.04,4.8
979-21-3652,C,Naypyitaw,Normal,Female,Sports and travel,55.1,8,22.04,462.84,2023-11-25,16:23,Ewallet,440.8,5.0,22.04,4.8
912-29-8585,A,Naypyitaw,Normal,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-08-25,15:53,Credit card,440.8,5.0,22.04,4.8
703-15-4163,A,Mandalay,Normal,Female,Food and beverages,55.1,8,22.04,462.84,2023-10-14,20:25,Credit card,440.8,5.0,22.04,4.8
842-44-6712,C,Yangon,Normal,Male,Sports and travel,55.1,7,19.28,404.98,2023-03-22,16:21,Credit card,385.7,5.0,19.28,4.8
950-25-1565,A,Mandalay,Normal,Male,Food and beverages,55.1,8,22.04,462.84,2023-08-17,10:27,Credit card,440.8,5.0,22.04,4.8
710-80-6244,C,Yangon,Member,Male,Sports and travel,55.1,8,22.04,462.84,2023-12-28,16:50,Cash,440.8,5.0,22.04,4.8
461-71-6430,A,Yangon,Member,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-06-25,19:47,Ewallet,440.8,5.0,22.04,4.8
919-99-2177,A,Mandalay,Member,Male,Health and beauty,55.1,7,19.28,404.98,2023-05-13,15:02,Ewallet,385.7,5.0,19.28,4.8
213-66-1698,C,Yangon,Member,Male,Home and lifestyle,55.1,1,2.76,57.86,2023-08-06,13:17,Cash,55.1,5.01,2.76,4.8
612-50-7403,A,Yangon,Member,Female,Health and beauty,55.1,4,11.02,231.42,2023-07-20,13:13,Cash,220.4,5.0,11.02,4.8
383-89-1066,C,Naypyitaw,Member,Male,Health and beauty,55.1,4,11.02,231.42,2023-05-22,20:50,Ewallet,220.4,5.0,11.02,4.8
604-78-1413,A,Yangon,Member,Female,Food and beverages,55.1,5,13.78,289.28,2023-03-08,13:15,Credit card,275.5,5.0,13.78,4.8
513-18-1333,A,Mandalay,Normal,Female,Fashion accessories,55.1,6,16.53,347.13,2023-06-27,17:20,Credit card,330.6,5.0,16.53,4.8
690-95-8583,B,Mandalay,Normal,Female,Home and lifestyle,55.1,4,11.02,231.42,2023-12-22,9:13,Ewallet,220.4,5.0,11.02,4.8
441-81-1375,B,Yangon,Normal,Female,Sports and travel,55.1,2,5.51,115.71,2023-10-09,14:14,Credit card,110.2,5.0,5.51,4.8
834-55-4964,C,Naypyitaw,Normal,Female,Home and lifestyle,55.1,6,16.53,347.13,2023-02-06,16:29,Cash,330.6,5.0,16.53,4.8
817-30-9455,B,Naypyitaw,Member,Male,Food and beverages,55.1,8,22.04,462.84,2023-06-25,12:31,Credit card,440.8,5.0,22.04,4.8
891-54-9133,C,Yangon,Member,Male,Health and beauty,55.1,8,22.04,462.84,2023-12-30,17:16,Credit card,440.8,5.0,22.04,4.8
494-50-4406,B,Yangon,Normal,Male,Food and beverages,55.1,7,19.28,404.98,2023-11-06,20:47,Credit card,385.7,5.0,19.28,4.8
702-61-8573,A,Mandalay,Normal,Female,Electronic accessories,55.1,6,16.53,347.13,2023-03-26,8:22,Ewallet,330.6,5.0,16.53,4.8
723-31-1945,C,Yangon,Member,Male,Electronic accessories,55.1,2,5.51,115.71,2023-06-12,11:35,Cash,110.2,5.0,5.51,4.8
426-16-6106,C,Naypyitaw,Normal,Male,Sports and travel,55.1,7,19.28,404.98,2023-04-16,20:41,Credit card,385.7,5.0,19.28,4.8
125-50-8011,A,Yangon,Normal,Male,Food and beverages,55.1,5,13.78,289.28,2023-01-02,12:30,Ewallet,275.5,5.0,13.78,4.8
181-88-2619,C,Mandalay,Normal,Male,Sports and travel,55.1,6,16.53,347.13,2023-10-31,11:33,Credit card,330.6,5.0,16.53,4.8
260-81-9957,C,Mandalay,Normal,Male,Sports and travel,55.1,8,22.04,462.84,2023-09-08,12:57,Cash,440.8,5.0,22.04,4.8
511-33-6626,B,Mandalay,Member,Female,Electronic accessories,55.1,8,22.04,462.84,2023-02-08,18:36,Credit card,440.8,5.0,22.04,4.8
373-60-9137,C,Mandalay,Normal,Male,Sports and travel,55.1,3,8.26,173.56,2023-07-07,12:10,Cash,165.3,5.0,8.26,4.8
281-76-2264,A,Mandalay,Normal,Female,Electronic accessories,55.1,7,19.28,404.98,2023-08-09,15:17,Credit card,385.7,5.0,19.28,4.8
403-88-3386,B,Yangon,Member,Female,Health and beauty,55.1,1,2.76,57.86,2023-03-26,17:23,Cash,55.1,5.01,2.76,4.8
640-36-1174,B,Yangon,Member,Female,Food and beverages,55.1,1,2.76,57.86,2023-01-30,16:59,Credit card,55.1,5.01,2.76,4.8
828-53-4040,A,Yangon,Normal,Female,Sports and travel,55.1,7,19.28,404.98,2023-04-25,9:41,Cash,385.7,5.0,19.28,4.8
972-94-8862,A,Yangon,Member,Female,Electronic accessories,55.1,9,24.8,520.7,2023-10-16,17:58,Credit card,495.9,5.0,24.8,4.8
936-28-1263,B,Mandalay,Normal,Male,Home and lifestyle,55.1,7,19.28,404.98,2023-06-01,12:33,Credit card,385.7,5.0,19.28,4.8
807-56-7033,C,Naypyitaw,Normal,Male,Sports and travel,55.1,5,13.78,289.28,2023-07-14,13:45,Ewallet,275.5,5.0,13.78,4.8
613-88-4094,B,Yangon,Member,Male,Fashion accessories,55.1,8,22.04,462.84,2023-07-12,20:05,Ewallet,440.8,5.0,22.04,4.8
210-96-6307,A,Naypyitaw,Normal,Female,Health and beauty,55.1,2,5.51,115.71,2023-02-12,18:23,Cash,110.2,5.0,5.51,4.8
482-83-7633,B,Yangon,Normal,Male,Health and beauty,55.1,9,24.8,520.7,2023-07-13,16:06,Credit card,495.9,5.0,24.8,4.8
213-52-2533,A,Yangon,Normal,Male,Home and lifestyle,55.1,6,16.53,347.13,2023-10-17,11:03,Cash,330.6,5.0,16.53,4.8
400-20-9880,B,Naypyitaw,Normal,Female,Electronic accessories,55.1,9,24.8,520.7,2023-03-17,10:21,Ewallet,495.9,5.0,24.8,4.8
832-25-5897,C,Mandalay,Member,Female,Sports and travel,55.1,2,5.51,115.71,2023-10-14,19:36,Cash,110.2,5.0,5.51,4.8
555-44-2383,B,Yangon,Member,Female,Electronic accessories,55.1,3,8.26,173.56,2023-08-28,15:27,Cash,165.3,5.0,8.26,4.8
938-63-3780,B,Yangon,Normal,Female,Health and beauty,55.1,8,22.04,462.84,2023-02-24,14:35,Ewallet,440.8,5.0,22.04,4.8
451-36-4999,A,Yangon,Member,Male,Electronic accessories,55.1,1,2.76,57.86,2023-11-14,12:53,Credit card,55.1,5.01,2.76,4.8
348-23-2647,A,Naypyitaw,Normal,Female,Health and beauty,55.1,7,19.28,404.98,2023-05-12,16:12,Cash,385.7,5.0,19.28,4.8
665-26-1018,A,Mandalay,Normal,Female,Electronic accessories,55.1,7,19.28,404.98,2023-07-13,8:23,Ewallet,385.7,5.0,19.28,4.8
977-31-1731,B,Naypyitaw,Normal,Male,Home and lifestyle,55.1,1,2.76,57.86,2023-01-10,10:55,Credit card,55.1,5.01,2.76,4.8
635-77-2863,C,Naypyitaw,Normal,Male,Food and beverages,55.1,9,24.8,520.7,2023-06-07,11:51,Ewallet,495.9,5.0,24.8,4.8
621-85-6637,A,Mandalay,Normal,Female,Home and lifestyle,55.1,8,22.04,462.84,2023-04-11,15:17,Cash,440.8,5.0,22.04,4.8
592-81-6195,A,Naypyitaw,Member,Male,Home and lifestyle,55.1,4,11.02,231.42,2023-06-09,8:49,Credit card,220.4,5.0,11.02,4.8
243-95-2264,B,Mandalay,Normal,Female,Food and beverages,55.1,5,13.78,289.28,2023-12-16,13:13,Credit card,275.5,5.0,13.78,4.8
626-67-8284,A,Yangon,Member,Female,Food and beverages,55.1,2,5.51,115.71,2023-07-16,19:02,Ewallet,110.2,5.0,5.51,4.8
527-50-9581,C,Mandalay,Member,Male,Sports and travel,55.1,9,24.8,520.7,2023-07-25,18:00,Ewallet,495.9,5.0,24.8,4.8
985-68-5183,C,Yangon,Normal,Male,Sports and travel,55.1,6,16.53,347.13,2023-12-18,12:38,Ewallet,330.6,5.0,16.53,4.8
852-48-7628,A,Naypyitaw,Normal,Female,Home and lifestyle,55.1,3,8.26,173.56,2023-11-12,16:03,Credit card,165.3,5.0,8.26,4.8
538-85-2333,A,Naypyitaw,Normal,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-02-04,17:48,Credit card,385.7,5.0,19.28,4.8
847-10-1930,B,Yangon,Normal,Female,Health and beauty,55.1,9,24.8,520.7,2023-01-20,20:55,Cash,495.9,5.0,24.8,4.8
500-53-5285,C,Naypyitaw,Normal,Male,Health and beauty,55.1,3,8.26,173.56,2023-07-30,20:09,Credit card,165.3,5.0,8.26,4.8
671-66-3183,C,Mandalay,Member,Female,Sports and travel,55.1,2,5.51,115.71,2023-10-19,8:43,Cash,110.2,5.0,5.51,4.8
110-47-2998,A,Yangon,Normal,Female,Fashion accessories,55.1,7,19.28,404.98,2023-07-25,10:33,Ewallet,385.7,5.0,19.28,4.8
670-25-8547,B,Naypyitaw,Normal,Female,Fashion accessories,55.1,7,19.28,404.98,2023-07-18,16:05,Ewallet,385.7,5.0,19.28,4.8
290-21-2312,C,Yangon,Member,Female,Sports and travel,55.1,4,11.02,231.42,2023-01-11,14:32,Credit card,220.4,5.0,11.02,4.8
505-71-9116,C,Mandalay,Member,Female,Health and beauty,55.1,9,24.8,520.7,2023-01-30,9:52,Ewallet,495.9,5.0,24.8,4.8
311-56-8669,B,Mandalay,Normal,Male,Health and beauty,55.1,8,22.04,462.84,2023-06-29,8:02,Ewallet,440.8,5.0,22.04,4.8
534-64-8875,B,Naypyitaw,Member,Female,Fashion accessories,55.1,1,2.76,57.86,2023-04-14,9:34,Credit card,55.1,5.01,2.76,4.8
406-18-7417,C,Mandalay,Normal,Female,Electronic accessories,55.1,1,2.76,57.86,2023-05-21,8:39,Cash,55.1,5.01,2.76,4.8
139-62-4342,C,Yangon,Member,Female,Electronic accessories,55.1,5,13.78,289.28,2023-05-11,18:58,Credit card,275.5,5.0,13.78,4.8
339-17-8567,B,Mandalay,Member,Female,Health and beauty,55.1,6,16.53,347.13,2023-02-07,8:17,Cash,330.6,5.0,16.53,4.8
387-95-8382,C,Yangon,Normal,Male,Electronic accessories,55.1,3,8.26,173.56,2023-07-01,12:24,Credit card,165.3,5.0,8.26,4.8
872-57-1407,A,Yangon,Member,Male,Food and beverages,55.1,9,24.8,520.7,2023-06-14,14:00,Credit card,495.9,5.0,24.8,4.8
375-49-2712,A,Mandalay,Member,Male,Sports and travel,55.1,6,16.53,347.13,2023-11-23,15:17,Ewallet,330.6,5.0,16.53,4.8
258-58-7632,B,Naypyitaw,Member,Female,Sports and travel,55.1,4,11.02,231.42,2023-02-28,13:54,Credit card,220.4,5.0,11.02,4.8
228-16-8006,B,Mandalay,Member,Female,Health and beauty,55.1,7,19.28,404.98,2023-06-15,16:00,Credit card,385.7,5.0,19.28,4.8
190-75-2279,B,Yangon,Member,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-11-30,12:27,Cash,440.8,5.0,22.04,4.8
467-93-1416,A,Yangon,Member,Male,Fashion accessories,55.1,9,24.8,520.7,2023-05-06,17:20,Ewallet,495.9,5.0,24.8,4.8
454-39-7905,C,Mandalay,Normal,Male,Health and beauty,55.1,6,16.53,347.13,2023-09-27,15:00,Cash,330.6,5.0,16.53,4.8
398-64-8547,A,Naypyitaw,Normal,Female,Electronic accessories,55.1,6,16.53,347.13,2023-03-27,8:24,Cash,330.6,5.0,16.53,4.8
147-32-7440,C,Naypyitaw,Member,Female,Fashion accessories,55.1,8,22.04,462.84,2023-10-22,11:53,Ewallet,440.8,5.0,22.04,4.8
938-93-6614,A,Yangon,Normal,Male,Home and lifestyle,55.1,5,13.78,289.28,2023-09-24,10:48,Ewallet,275.5,5.0,13.78,4.8
691-49-9113,C,Yangon,Normal,Male,Electronic accessories,55.1,3,8.26,173.56,2023-07-11,16:28,Ewallet,165.3,5.0,8.26,4.8
199-62-7825,A,Naypyitaw,Normal,Male,Food and beverages,55.1,3,8.26,173.56,2023-11-24,18:08,Credit card,165.3,5.0,8.26,4.8
424-79-9233,B,Mandalay,Member,Female,Electronic accessories,55.1,6,16.53,347.13,2023-12-13,13:55,Ewallet,330.6,5.0,16.53,4.8
236-29-9911,A,Yangon,Normal,Female,Food and beverages,55.1,2,5.51,115.71,2023-02-08,15:56,Ewallet,110.2,5.0,5.51,4.8
622-66-7026,C,Yangon,Member,Female,Fashion accessories,55.1,6,16.53,347.13,2023-06-28,19:19,Ewallet,330.6,5.0,16.53,4.8
253-43-5054,A,Naypyitaw,Normal,Male,Food and beverages,55.1,6,16.53,347.13,2023-10-14,11:03,Cash,330.6,5.0,16.53,4.8
529-86-4422,A,Mandalay,Member,Male,Fashion accessories,55.1,8,22.04,462.84,2023-09-19,8:37,Cash,440.8,5.0,22.04,4.8
950-23-8920,A,Naypyitaw,Member,Female,Fashion accessories,55.1,7,19.28,404.98,2023-07-31,15:34,Credit card,385.7,5.0,19.28,4.8
182-38-2674,B,Mandalay,Normal,Male,Fashion accessories,55.1,8,22.04,462.84,2023-01-20,14:18,Cash,440.8,5.0,22.04,4.8
285-65-9816,A,Mandalay,Normal,Female,Fashion accessories,55.1,9,24.8,520.7,2023-05-11,10:46,Credit card,495.9,5.0,24.8,4.8
889-46-6057,B,Mandalay,Member,Male,Fashion accessories,55.1,6,16.53,347.13,2023-12-07,17:57,Cash,330.6,5.0,16.53,4.8
654-90-2116,B,Yangon,Normal,Male,Electronic accessories,55.1,3,8.26,173.56,2023-06-17,9:17,Ewallet,165.3,5.0,8.26,4.8
288-17-4096,A,Naypyitaw,Normal,Male,Fashion accessories,55.1,3,8.26,173.56,2023-10-07,16:58,Cash,165.3,5.0,8.26,4.8
504-28-7696,A,Naypyitaw,Normal,Male,Electronic accessories,55.1,1,2.76,57.86,2023-02-02,9:59,Credit card,55.1,5.01,2.76,4.8
653-16-4750,A,Mandalay,Member,Female,Fashion accessories,55.1,5,13.78,289.28,2023-06-12,15:19,Cash,275.5,5.0,13.78,4.8
196-60-6108,C,Yangon,Member,Male,Food and beverages,55.1,4,11.02,231.42,2023-10-18,9:29,Ewallet,220.4,5.0,11.02,4.8
827-35-7727,A,Yangon,Normal,Female,Fashion accessories,55.1,9,24.8,520.7,2023-01-05,16:00,Credit card,495.9,5.0,24.8,4.8
646-53-3289,B,Naypyitaw,Normal,Female,Home and lifestyle,55.1,9,24.8,520.7,2023-09-12,16:26,Ewallet,495.9,5.0,24.8,4.8
902-45-9323,A,Yangon,Normal,Female,Fashion accessories,55.1,5,13.78,289.28,2023-08-19,20:43,Ewallet,275.5,5.0,13.78,4.8
335-28-8588,C,Yangon,Member,Male,Fashion accessories,55.1,4,11.02,231.42,2023-01-13,19:27,Credit card,220.4,5.0,11.02,4.8
677-66-1921,A,Mandalay,Member,Female,Food and beverages,55.1,7,19.28,404.98,2023-11-11,13:58,Ewallet,385.7,5.0,19.28,4.8
381-77-7193,C,Yangon,Normal,Female,Sports and travel,55.1,6,16.53,347.13,2023-06-03,18:10,Ewallet,330.6,5.0,16.53,4.8
119-25-9781,C,Mandalay,Normal,Female,Food and beverages,55.1,4,11.02,231.42,2023-10-13,12:57,Cash,220.4,5.0,11.02,4.8
611-39-9489,A,Naypyitaw,Normal,Male,Home and lifestyle,55.1,2,5.51,115.71,2023-03-09,9:23,Ewallet,110.2,5.0,5.51,4.8
745-87-1280,B,Yangon,Normal,Male,Sports and travel,55.1,1,2.76,57.86,2023-03-27,12:49,Ewallet,55.1,5.01,2.76,4.8
578-95-2734,C,Naypyitaw,Normal,Female,Health and beauty,55.1,4,11.02,231.42,2023-10-21,8:50,Ewallet,220.4,5.0,11.02,4.8
766-24-2464,A,Naypyitaw,Normal,Male,Health and beauty,55.1,4,11.02,231.42,2023-05-29,11:38,Ewallet,220.4,5.0,11.02,4.8
147-85-1841,A,Yangon,Member,Female,Home and lifestyle,55.1,1,2.76,57.86,2023-04-03,13:36,Credit card,55.1,5.01,2.76,4.8
546-73-8256,B,Yangon,Normal,Female,Food and beverages,55.1,6,16.53,347.13,2023-01-16,8:21,Cash,330.6,5.0,16.53,4.8
236-51-8409,C,Naypyitaw,Member,Male,Electronic accessories,55.1,4,11.02,231.42,2023-01-07,10:00,Ewallet,220.4,5.0,11.02,4.8
662-38-2809,C,Yangon,Normal,Female,Home and lifestyle,55.1,1,2.76,57.86,2023-07-11,18:20,Ewallet,55.1,5.01,2.76,4.8
119-51-6467,A,Mandalay,Normal,Male,Sports and travel,55.1,1,2.76,57.86,2023-05-01,13:36,Credit card,55.1,5.01,2.76,4.8
548-72-7624,A,Mandalay,Member,Male,Sports and travel,55.1,1,2.76,57.86,2023-01-05,14:10,Ewallet,55.1,5.01,2.76,4.8
757-50-2919,B,Yangon,Member,Female,Fashion accessories,55.1,8,22.04,462.84,2023-09-30,18:47,Credit card,440.8,5.0,22.04,4.8
193-86-9322,B,Naypyitaw,Member,Male,Health and beauty,55.1,8,22.04,462.84,2023-10-04,17:46,Cash,440.8,5.0,22.04,4.8
268-15-9406,C,Yangon,Member,Male,Sports and travel,55.1,2,5.51,115.71,2023-05-03,19:25,Cash,110.2,5.0,5.51,4.8
441-58-9228,C,Yangon,Normal,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-04-05,15:20,Ewallet,385.7,5.0,19.28,4.8
109-93-5119,A,Naypyitaw,Member,Female,Sports and travel,55.1,8,22.04,462.84,2023-10-31,10:16,Ewallet,440.8,5.0,22.04,4.8
694-87-3935,C,Naypyitaw,Normal,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-09-25,12:45,Ewallet,440.8,5.0,22.04,4.8
738-39-4398,B,Mandalay,Member,Male,Electronic accessories,55.1,7,19.28,404.98,2023-09-22,11:13,Credit card,385.7,5.0,19.28,4.8
852-29-4975,B,Naypyitaw,Normal,Female,Fashion accessories,55.1,5,13.78,289.28,2023-06-13,8:14,Ewallet,275.5,5.0,13.78,4.8
760-91-8594,A,Mandalay,Normal,Male,Health and beauty,55.1,1,2.76,57.86,2023-12-26,12:03,Ewallet,55.1,5.01,2.76,4.8
103-36-6559,B,Naypyitaw,Normal,Male,Sports and travel,55.1,9,24.8,520.7,2023-08-25,19:17,Cash,495.9,5.0,24.8,4.8
893-68-3451,B,Yangon,Normal,Male,Home and lifestyle,55.1,7,19.28,404.98,2023-11-14,12:42,Ewallet,385.7,5.0,19.28,4.8
376-31-2151,B,Mandalay,Normal,Male,Food and beverages,55.1,2,5.51,115.71,2023-02-17,8:51,Cash,110.2,5.0,5.51,4.8
495-59-3146,B,Mandalay,Normal,Male,Health and beauty,55.1,6,16.53,347.13,2023-01-23,19:13,Ewallet,330.6,5.0,16.53,4.8
149-32-2448,A,Mandalay,Member,Male,Electronic accessories,55.1,2,5.51,115.71,2023-08-26,9:17,Cash,110.2,5.0,5.51,4.8
877-57-5371,A,Yangon,Normal,Male,Home and lifestyle,55.1,1,2.76,57.86,2023-05-09,18:08,Ewallet,55.1,5.01,2.76,4.8
423-32-8483,C,Yangon,Member,Female,Fashion accessories,55.1,7,19.28,404.98,2023-01-28,12:38,Cash,385.7,5.0,19.28,4.8
319-66-3026,B,Yangon,Member,Female,Fashion accessories,55.1,2,5.51,115.71,2023-11-17,10:10,Credit card,110.2,5.0,5.51,4.8
155-78-8268,C,Yangon,Normal,Female,Electronic accessories,55.1,2,5.51,115.71,2023-10-12,15:43,Cash,110.2,5.0,5.51,4.8
833-35-8426,A,Yangon,Member,Female,Electronic accessories,55.1,5,13.78,289.28,2023-08-29,10:10,Cash,275.5,5.0,13.78,4.8
651-44-6710,A,Mandalay,Normal,Female,Fashion accessories,55.1,5,13.78,289.28,2023-02-23,13:45,Cash,275.5,5.0,13.78,4.8
709-24-4977,A,Yangon,Member,Male,Sports and travel,55.1,7,19.28,404.98,2023-01-01,17:19,Ewallet,385.7,5.0,19.28,4.8
101-17-4595,A,Mandalay,Normal,Male,Sports and travel,55.1,1,2.76,57.86,2023-10-14,9:28,Ewallet,55.1,5.01,2.76,4.8
981-69-2322,A,Yangon,Member,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-05-29,20:46,Ewallet,440.8,5.0,22.04,4.8
865-46-5290,A,Naypyitaw,Normal,Male,Food and beverages,55.1,3,8.26,173.56,2023-02-27,20:41,Credit card,165.3,5.0,8.26,4.8
688-18-8764,A,Mandalay,Normal,Female,Home and lifestyle,55.1,4,11.02,231.42,2023-07-30,12:49,Credit card,220.4,5.0,11.02,4.8
871-66-1091,B,Naypyitaw,Normal,Male,Food and beverages,55.1,9,24.8,520.7,2023-12-17,18:30,Cash,495.9,5.0,24.8,4.8
412-63-2033,C,Mandalay,Normal,Male,Electronic accessories,55.1,4,11.02,231.42,2023-07-22,16:30,Credit card,220.4,5.0,11.02,4.8
327-45-5782,A,Naypyitaw,Member,Female,Health and beauty,55.1,5,13.78,289.28,2023-09-12,11:52,Cash,275.5,5.0,13.78,4.8
639-41-3190,B,Yangon,Normal,Male,Home and lifestyle,55.1,7,19.28,404.98,2023-03-28,18:33,Cash,385.7,5.0,19.28,4.8
278-79-1102,B,Yangon,Member,Male,Home and lifestyle,55.1,4,11.02,231.42,2023-08-30,17:45,Cash,220.4,5.0,11.02,4.8
396-11-7098,C,Yangon,Member,Female,Food and beverages,55.1,1,2.76,57.86,2023-06-12,20:06,Credit card,55.1,5.01,2.76,4.8
