Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,15.99191394672915,5.469912046107271,4.36,91.56,1/15/2019,19:25,Cash,87.2,4.8130585575800815,4.2221414025079875,8.1
394-30-3170,B,Mandalay,Member,Female,Sports and travel,97.0367075853718,7.35024114526307,35.372,742.812,3/22/2019,19:35,Credit card,707.44,4.801623630962704,35.567801467038755,4.3
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,86.9667395378807,9.310683812805227,40.1445,843.0345,1/15/2019,15:42,Credit card,802.89,5.011335059723913,37.82925346602756,6.5
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.449361327902972,0.9887500438609143,0.639,13.419,1/8/2019,14:11,Ewallet,12.78,5.079666630518342,0.7023416557939574,9.5
301-11-9629,A,Yangon,Normal,Female,Sports and travel,20.294894346923662,7.515399156128508,6.685,140.385,1/15/2019,10:43,Cash,133.7,4.705182238486889,7.32825464281943,9.7
390-80-5128,B,Mandalay,Member,Female,Health and beauty,20.862962051380176,0.9354299578894771,0.9575,20.1075,1/28/2019,17:58,Credit card,19.15,4.573650713759562,0.9861309600389762,9.5
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,30.34855788506812,10.385251904452328,13.83,290.43,2/14/2019,11:26,Credit card,276.6,4.532699902297411,14.672009289067892,8.9
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,48.0579036387488,3.202869173788866,6.861,144.081,3/10/2019,17:38,Credit card,137.22,4.471070320760728,7.156160441313493,6.5
296-11-7041,B,Mandalay,Member,Female,Health and beauty,26.400069396064378,1.0889228438948046,1.3535,28.4235,1/12/2019,20:07,Credit card,27.07,4.340616745038265,1.378717929893984,5.3
449-27-2918,B,Mandalay,Member,Female,Sports and travel,35.86130960745038,1.036649605657929,1.956,41.076,3/26/2019,11:02,Credit card,39.12,4.61185521803006,1.7812697364220567,9.6
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,78.85112921778776,5.996609716810113,22.413,470.673,1/1/2019,19:07,Cash,448.26,4.5430930402154175,22.21022664192656,6.7
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.267095507337014,6.141416688241456,6.603,138.663,1/2/2019,18:50,Cash,132.06,5.2061117961673675,6.833822790642282,7.6
727-17-0390,A,Yangon,Normal,Female,Food and beverages,62.64595240164003,5.368904984478719,15.9025,333.9525,3/16/2019,12:43,Ewallet,318.05,4.816865548905903,16.467139297957058,4.8
568-88-3448,A,Yangon,Normal,Male,Health and beauty,27.03177192547368,1.014121949327766,1.25,26.25,3/3/2019,15:09,Ewallet,25.0,4.616454322978527,1.218280654605596,5.5
187-83-5490,A,Yangon,Member,Male,Electronic accessories,19.15491434149975,3.624309647757469,4.154,87.234,1/31/2019,13:47,Cash,83.08,4.83854057247172,4.520957702515492,4.7
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.516399616567558,5.430948695506978,7.39,155.19,2/13/2019,16:59,Cash,147.8,4.418282572798552,6.898353693645962,6.9
710-46-4433,B,Mandalay,Member,Female,Food and beverages,69.83575442099965,9.34114815185681,34.83,731.43,2/15/2019,14:15,Credit card,696.6,4.708613094572461,34.83250390233759,4.5
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,78.89239367358273,10.353026771554493,39.695,833.595,2/7/2019,20:24,Cash,793.9,4.882127925260561,41.21042788983698,6.2
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,42.437408709700634,9.431350304795433,23.285,488.985,1/27/2019,13:58,Cash,465.7,4.75133126846879,24.203061448038156,7.6
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,33.15387500297222,1.0317770940465314,1.7945,37.6845,2/23/2019,16:52,Credit card,35.89,4.668360762621296,1.8478465215843278,7.9
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,37.42043270388166,4.893864405654158,10.13,212.73,2/3/2019,15:19,Cash,202.6,5.232236560961501,9.67473392045347,4.5
234-03-4040,B,Mandalay,Member,Female,Food and beverages,75.22996251391568,10.302465954082985,36.525,767.025,3/3/2019,12:25,Credit card,730.5,5.124109297387175,34.01358898425577,8.7
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,77.58900376433562,3.6852744242463924,14.79,310.59,2/3/2019,10:02,Cash,295.8,4.879434245963722,15.19211148675341,6.1
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.99716029329955,1.0315690609206072,1.131,23.751,3/17/2019,18:58,Cash,22.62,4.827978439317781,1.1534621386707409,6.4
470-32-9057,A,Yangon,Member,Male,Food and beverages,56.0855877277366,5.499413725770666,12.835,269.535,3/28/2019,15:31,Credit card,256.7,4.876819504692379,12.011906878412482,9.1
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,53.18483802260361,9.096424077721112,27.275,572.775,3/2/2019,11:22,Credit card,545.5,4.477440102777581,28.394034039087423,7.1
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,35.55784080107422,7.668043857909844,13.0025,273.0525,2/8/2019,13:12,Credit card,260.05,4.662035946059259,12.885924764503374,7.7
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,39.749107945114766,5.888289552867445,11.106,233.226,3/22/2019,18:33,Cash,222.12,4.3232947933158945,11.478629826068923,4.5
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,20.387039639049956,1.0741506900674518,1.079,22.659,2/9/2019,10:02,Ewallet,21.58,4.73861527389175,1.1518038158143984,7.2
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,107.99698315966201,1.0564770968116548,4.942,103.782,2/15/2019,11:21,Cash,98.84,4.802880556246214,4.615559578805431,8.4
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,75.59663606895317,6.080419513184001,25.131,527.751,1/23/2019,12:10,Ewallet,502.62,4.502618796378823,22.7141259355257,5.4
340-21-9136,A,Yangon,Member,Female,Sports and travel,43.813729401928185,4.1907593674010615,8.01,168.21,1/25/2019,11:40,Cash,160.2,5.203836997404567,8.45712234340605,9.7
405-31-3305,A,Yangon,Member,Male,Fashion accessories,39.18929740048567,10.757031122602696,21.565,452.865,2/2/2019,18:31,Credit card,431.3,5.151861534328982,22.038124994683233,5.5
731-59-7531,B,Mandalay,Member,Male,Health and beauty,78.2470511522138,7.846624514641653,29.028,609.588,3/30/2019,17:58,Cash,580.56,4.973469748152714,30.18702748539819,4.6
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.79701189390423,4.8270331615632385,16.11,338.31,3/30/2019,17:04,Cash,322.2,4.793701551300981,17.199535329413404,6.6
502-05-1910,A,Yangon,Normal,Male,Health and beauty,71.6062890822112,3.100556031338151,9.777,205.317,2/25/2019,20:35,Credit card,195.54,5.11425634262389,10.369116501955828,6.3
485-30-8700,A,Yangon,Normal,Female,Sports and travel,30.42489474861987,5.307845941941259,8.315,174.615,3/18/2019,16:10,Credit card,166.3,4.4101450894438825,9.081510204342635,4.2
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.9755059379238,4.209828107821292,16.814,353.094,3/7/2019,16:54,Ewallet,336.28,5.038580756553044,16.9348424831639,4.4
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,37.595985629845686,10.59562729771727,17.185,360.885,3/16/2019,10:11,Ewallet,343.7,4.4045912514850905,17.145459489452094,6.7
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.77831535699355,0.9871166629625866,1.93,40.53,1/29/2019,11:26,Ewallet,38.6,5.042105393005039,1.8921284591578218,6.7
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,67.67728563155666,8.508534745880034,26.388,554.148,2/2/2019,20:29,Cash,527.76,4.54835006509226,24.560319847714574,8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,34.084111399739086,9.240418110741217,16.4,344.4,2/15/2019,12:12,Cash,328.0,5.121038648691172,16.63815172385303,6.2
674-15-9296,A,Yangon,Normal,Male,Sports and travel,36.80233102909502,5.04448909796085,9.285,194.985,1/8/2019,13:05,Ewallet,185.7,5.184801994223123,8.870912257673343,5.0
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,61.92039137509515,9.011517320996242,30.19,633.99,2/12/2019,16:19,Cash,603.8,4.427424732855326,32.73385475874195,6.0
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,37.60358865098325,9.64917165980054,18.49,388.29,1/1/2019,19:48,Credit card,369.8,4.726357719204426,18.797639594216704,7.0
438-01-4015,B,Mandalay,Member,Female,Sports and travel,53.46066198783981,3.8931692278971184,9.898,207.858,3/21/2019,15:25,Ewallet,197.96,5.219987979306957,10.081786421333854,6.6
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,37.3544783536461,9.79234538321851,20.545,431.445,2/28/2019,14:42,Cash,410.9,4.7461023200693475,19.948885431543637,7.3
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,35.52255649867027,4.15637376535189,7.43,156.03,3/23/2019,18:59,Ewallet,148.6,5.1081404977350635,6.764256177038873,8.3
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,25.02828953487956,0.9777116202540691,1.148,24.108,1/30/2019,20:47,Cash,22.96,4.8464109735553285,1.0404883685296382,4.3
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,83.74313814652929,8.907648520720555,34.956,734.076,2/4/2019,13:21,Ewallet,699.12,4.643171340968675,34.42002065980384,9.8
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.39225786433285,1.895017652349731,3.47,72.87,3/13/2019,19:48,Ewallet,69.4,4.557889100591987,3.181688372399483,8.2
510-09-5628,A,Yangon,Member,Female,Fashion accessories,20.132361374555643,9.74650358325868,9.83,206.43,3/15/2019,18:20,Credit card,196.6,4.47926008683824,10.040061114591914,7.2
608-04-3797,B,Mandalay,Member,Female,Health and beauty,24.192658310616455,7.563631403621042,10.128,212.688,3/5/2019,20:24,Ewallet,202.56,5.011236372840889,10.89969892022369,8.7
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,11.364005691170396,9.146391847536886,6.06,127.26,3/5/2019,13:44,Credit card,121.2,4.653848101829294,6.524092757620691,8.4
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.16476673389097,2.041379437352551,9.989,209.769,2/26/2019,11:48,Ewallet,199.78,4.772643297429502,10.306740920362175,7.1
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,73.69330023034759,8.269140477688026,30.368,637.728,3/20/2019,14:14,Cash,607.36,4.754595695334313,28.614137651633992,5.5
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,64.27774787824242,2.0477961384038457,6.322,132.762,1/1/2019,15:51,Cash,126.44,4.835503837461597,6.780973193570158,8.5
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,82.61895472794404,5.956192852560687,27.072,568.512,1/27/2019,11:17,Cash,541.44,5.110073472125585,29.162464296159833,6.2
401-18-8016,B,Mandalay,Member,Female,Sports and travel,107.44047249525617,0.975957156035846,4.9065,103.0365,1/21/2019,17:36,Cash,98.13,5.2197517558981374,4.6088261629143386,8.9
420-18-8989,A,Yangon,Member,Female,Sports and travel,56.529915511117835,8.58133383931492,20.608,432.768,2/2/2019,15:47,Cash,412.16,4.6738897225447325,21.586575355112423,9.6
277-63-2961,B,Mandalay,Member,Male,Sports and travel,76.9016043972081,1.0038163570272436,3.6985,77.6685,2/3/2019,15:53,Credit card,73.97,5.073827544964622,3.5405885103413928,5.4
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,32.130294817275484,0.9958363755259462,1.595,33.495,1/5/2019,12:40,Ewallet,31.9,5.013835995009532,1.6915422596405845,9.1
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,66.75624331405423,1.8102568263225742,6.94,145.74,1/27/2019,19:48,Ewallet,138.8,4.831932334816233,7.630166205066201,9.0
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,99.16604265777109,1.9364991310504625,9.331,195.951,3/25/2019,17:53,Cash,186.62,5.196235374972433,8.453934531145713,6.3
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,91.71789444247813,0.9760391237571714,4.4225,92.8725,2/25/2019,16:36,Credit card,88.45,4.476642395830869,4.77397010829208,9.5
726-29-6793,A,Yangon,Member,Male,Electronic accessories,22.548415518671895,7.838116449435041,9.672,203.112,1/28/2019,20:54,Ewallet,193.44,4.389775438477911,9.909216504193244,9.8
387-49-4215,B,Mandalay,Member,Female,Sports and travel,52.48599368959027,3.0481034215363993,7.275,152.775,1/8/2019,12:50,Cash,145.5,5.099011397202383,7.963771710884815,6.7
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,89.47185105353847,6.040323056072254,25.215,529.515,1/29/2019,10:48,Credit card,504.3,4.703952206411935,25.038542996885774,7.7
291-21-5991,B,Mandalay,Member,Male,Health and beauty,66.8036473371324,5.107905092793445,15.3225,321.7725,3/29/2019,14:28,Cash,306.45,5.092351289822857,16.387070313235974,7.0
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,16.670045231758866,6.317859913850554,4.785,100.485,2/9/2019,17:15,Credit card,95.7,5.1362763860031215,4.366211123648552,5.1
347-72-6115,B,Mandalay,Member,Female,Sports and travel,92.79825897584271,7.438180034202531,31.759,666.939,1/16/2019,18:03,Credit card,635.18,4.345197708295544,30.712725470287317,6.2
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.20836173744609,5.218123076226495,10.7275,225.2775,1/5/2019,17:29,Ewallet,214.55,5.1271092981845054,9.79853398174522,6.1
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,58.97770041529117,7.637733174336908,18.998,398.958,1/27/2019,18:05,Ewallet,379.96,4.712684814731799,20.804113769967078,9.3
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,106.83833203995313,6.325525615746907,34.8425,731.6925,3/14/2019,12:07,Cash,696.85,4.771840465813754,37.0513326728238,7.6
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,53.079063629500084,6.574089179956965,20.4365,429.1665,2/23/2019,19:49,Credit card,408.73,4.88246905828166,21.877467074858654,8.2
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,46.59442163547471,0.9015125749956284,2.5735,54.0435,3/18/2019,15:52,Ewallet,51.47,5.167983435084395,2.7989207046190256,8.5
425-85-2085,B,Mandalay,Member,Male,Health and beauty,53.50455606138596,5.147474714154603,13.715,288.015,3/29/2019,16:48,Ewallet,274.3,4.303920090019187,12.576938862426571,9.8
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,41.83653913989928,5.398030548949987,9.8475,206.7975,1/22/2019,20:46,Credit card,196.95,4.739850922302242,9.62218445845501,8.7
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,38.1146199942216,1.8973929186305196,3.473,72.933,3/1/2019,18:14,Ewallet,69.46,4.940687659556491,3.175040833929964,9.7
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,66.89159656163315,5.427034544796307,17.98,377.58,1/17/2019,15:05,Credit card,359.6,4.9740066264787455,16.940011993173904,4.3
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,46.57054299974922,2.7361604341737364,6.8565,143.9865,3/26/2019,10:34,Credit card,137.13,4.945268982515199,6.4853792900517595,7.7
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,81.18873850920042,6.521323232166617,24.951,523.971,3/20/2019,11:23,Cash,499.02,4.413747742381725,24.796838804569628,7.3
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,40.95871901083574,5.821947224687562,11.232,235.872,2/6/2019,13:55,Credit card,224.64,4.5708529413977805,10.712098052967862,5.9
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,67.1718033395084,1.8405683313796866,6.287,132.027,1/1/2019,11:43,Cash,125.74,4.627348119537322,5.785269871512653,5.0
534-01-4457,A,Yangon,Normal,Male,Food and beverages,87.23896769238941,5.983046111023591,24.513,514.773,1/27/2019,14:36,Credit card,490.26,5.051844959795804,22.882841813392773,8.0
719-89-8991,A,Yangon,Member,Female,Sports and travel,90.83764834737164,4.756776567720508,22.8525,479.9025,2/25/2019,16:03,Ewallet,457.05,4.551199878581075,21.24037296321483,7.1
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,38.54201453733197,3.8278983215695384,7.842,164.682,1/16/2019,20:03,Credit card,156.84,4.486385679963255,8.583973649845648,9.0
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,57.14722946515442,1.9229159859705147,5.986,125.706,1/13/2019,14:55,Ewallet,119.72,5.197569542044996,6.296424989282796,6.7
827-44-5872,B,Mandalay,Member,Female,Food and beverages,49.53691439958888,10.606051795665326,27.18,570.78,2/7/2019,11:28,Credit card,543.6,4.294155509717759,29.722751325205337,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,105.24512357737164,9.070490298015459,44.1405,926.9505,2/17/2019,19:41,Cash,882.81,5.236019862658986,43.60852298894047,9.3
287-83-1405,A,Yangon,Normal,Male,Health and beauty,27.021414532435575,5.773569238987204,7.629,160.209,2/12/2019,19:01,Ewallet,152.58,4.930305999010412,7.290834629320881,7.0
435-13-4908,A,Yangon,Member,Male,Fashion accessories,95.34310558408836,8.17653405329747,34.672,728.112,1/24/2019,18:04,Credit card,693.44,5.074732666243511,36.74048434672738,7.2
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,25.229563082169225,10.432301348446387,11.475,240.975,2/6/2019,19:20,Ewallet,229.5,4.566304187087701,11.076252741904431,8.2
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.49081822367577,8.59072320132036,7.3395,154.1295,3/26/2019,10:31,Ewallet,146.79,4.299347883578426,7.045014854262081,8.4
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,29.84354471958241,4.913549101525351,7.08,148.68,3/11/2019,13:28,Ewallet,141.6,4.98844716063456,6.701228484966289,6.2
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,18.152848943428015,6.4706405306717265,5.8345,122.5245,2/7/2019,11:36,Ewallet,116.69,5.080137711530818,5.4023723996898605,7.4
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,79.13198420290027,0.936229869906936,3.698,77.658,1/5/2019,11:32,Credit card,73.96,4.990929649579361,3.517880079928,5.0
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,92.99105461694575,1.0362235707929965,4.897,102.837,3/7/2019,11:44,Ewallet,97.94,4.421762178470186,4.755300161655326,6.9
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,72.32744981688046,3.7451506781565014,14.61,306.81,2/25/2019,17:16,Credit card,292.2,5.003264687963846,15.118411076201824,4.9
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,80.99177312749056,6.030196060400472,26.244,551.124,2/1/2019,18:43,Ewallet,524.88,5.018021697345733,23.947990343841457,5.1
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,33.46605710325952,3.1254277570334597,4.602,96.642,1/22/2019,11:00,Ewallet,92.04,4.912895729307834,4.335550587267982,9.1
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,77.49130625242655,0.9213753846189487,3.794,79.674,1/3/2019,10:30,Credit card,75.88,5.015348507524675,4.0284871382533245,7.1
173-50-1108,B,Mandalay,Member,Female,Sports and travel,19.084802363011974,4.053849775703123,4.036,84.756,2/13/2019,12:14,Credit card,80.72,5.091353752175858,3.750995376716819,5.0
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,19.414564369259587,5.707875340441636,5.631,118.251,1/28/2019,16:43,Credit card,112.62,4.870099156514029,5.453786964013664,5.5
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,72.88214614412044,1.0925853750475158,3.56,74.76,1/5/2019,20:40,Credit card,71.2,4.370099727677573,3.8196371523629957,9.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,37.70905901737091,3.9868365173759397,7.762,163.002,3/19/2019,13:40,Ewallet,155.24,4.7501217235875846,7.22630605301908,4.9
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,27.146172872502618,10.611985099550317,14.71,308.91,1/12/2019,16:23,Ewallet,294.2,4.35966603310777,13.482411770388715,8.9
541-48-8554,A,Yangon,Normal,Male,Sports and travel,63.04147725427623,9.090407775881271,27.4275,575.9775,1/7/2019,12:08,Credit card,548.55,4.67385050583865,27.342683172011398,6.0
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.7493317809163,4.543412532854819,12.885,270.585,1/26/2019,17:45,Cash,257.7,4.673434751641686,12.375835080564787,4.2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,69.65787059161127,6.1597816507128265,19.818,416.178,1/23/2019,10:28,Cash,396.36,4.3485808040300595,20.069325393468205,7.3
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.500952741736775,3.270842005323994,8.5905,180.4005,2/9/2019,20:31,Ewallet,171.81,4.617924318158529,9.112467182339659,6.5
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,58.13539545645998,9.182901276263395,24.4395,513.2295,2/22/2019,10:49,Cash,488.79,4.391426760841462,22.665918095241793,8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.84461085804521,9.574539946968223,26.208,550.368,2/5/2019,12:34,Cash,524.16,5.055462104871797,26.630992321599738,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.480686469560187,6.46104775601809,6.663,139.923,3/7/2019,10:23,Credit card,133.26,5.188274310546119,6.670340974095533,8.6
134-75-2619,A,Yangon,Member,Male,Electronic accessories,20.775389520671844,6.619311680728505,6.762,142.002,3/25/2019,18:51,Cash,135.24,4.354587119380367,6.280652150204251,6.9
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,36.756507565128125,2.827226903944936,5.622,118.062,1/20/2019,13:45,Credit card,112.44,5.195347816572195,5.761423897128788,7.7
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,66.76689141151684,2.0443923955403966,7.204,151.284,2/4/2019,19:38,Cash,144.08,4.783406285178283,6.8778611140537995,9.5
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,89.23513385407803,9.82205693961341,49.26,1034.46,1/30/2019,20:23,Ewallet,985.2,4.571014931476062,49.14014370629561,4.5
712-39-0363,A,Yangon,Member,Male,Food and beverages,43.78580361427259,6.4078335634400645,12.498,262.458,1/2/2019,15:24,Ewallet,249.96,4.3589162622549535,11.453847901762943,5.6
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,74.16256354180358,3.240013874038807,10.863,228.123,3/29/2019,16:54,Ewallet,217.26,4.762499303019458,10.775192322702317,8.2
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,22.460808279116247,8.736158482744893,9.711,203.931,3/14/2019,12:32,Cash,194.22,5.0423957567587046,9.335113347632767,7.3
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,84.07928064131897,9.473741117948965,44.6,936.6,2/11/2019,15:42,Credit card,892.0,4.959129978448419,47.47564040377336,4.4
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,39.33497559887816,8.448840824390178,16.968,356.328,1/30/2019,13:58,Ewallet,339.36,4.333548582433313,15.464563007938269,5.7
760-90-2357,A,Yangon,Member,Male,Electronic accessories,67.27574460778278,5.729767242657763,22.353,469.413,3/20/2019,15:08,Ewallet,447.06,4.355144605199392,21.98912568324989,5.0
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,96.28416304231095,2.1290457274054715,9.925,208.425,3/20/2019,13:02,Cash,198.5,4.669403126410185,9.842486376900904,9.0
698-98-5964,A,Yangon,Normal,Female,Food and beverages,82.67044306989294,9.847476507297525,40.605,852.705,1/17/2019,13:01,Credit card,812.1,4.566943327756047,42.43227434562514,6.3
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,48.266879748953954,10.335099798582942,24.665,517.965,2/3/2019,16:40,Credit card,493.3,4.507032688714949,25.03146060792001,9.4
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,64.91792027476798,8.271963564902403,29.583,621.243,1/1/2019,13:55,Cash,591.66,4.553337618099365,30.57232851424309,7.7
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,86.31522266845415,7.173403054547202,27.951,586.971,1/10/2019,10:33,Credit card,559.02,5.050935946098052,29.499760916650448,5.5
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,71.73478789007676,6.932474750232121,25.893,543.753,3/2/2019,16:42,Ewallet,517.86,5.170693384514704,27.7687043193863,4.1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.26953953813418,5.086608463175474,20.51,430.71,2/25/2019,17:16,Credit card,410.2,4.67152637583397,19.746517287555577,7.6
343-61-3544,B,Mandalay,Member,Male,Sports and travel,28.18300516996126,9.336028415489727,13.335,280.035,1/29/2019,11:48,Cash,266.7,5.148677144991066,13.43640655520553,8.6
239-48-4278,A,Yangon,Member,Male,Food and beverages,9.920395676982894,7.331623242921855,3.5455,74.4555,3/10/2019,19:35,Ewallet,70.91,4.591900667946964,3.7866706384212367,8.3
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,74.15757124589915,2.1451188310172915,7.239,152.019,1/13/2019,19:55,Credit card,144.78,4.739463796612687,7.947627347411209,8.1
550-84-8664,A,Yangon,Normal,Male,Sports and travel,92.13613324368657,4.716739800090775,21.4775,451.0275,3/22/2019,14:33,Credit card,429.55,4.50097999801002,23.150680200588482,8.6
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,88.62010438192058,6.434000377728227,28.4585,597.6285,3/1/2019,19:49,Ewallet,569.17,4.895691468836813,27.726930218679165,6.3
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,56.04370618000419,3.618910868837069,12.06,253.26,2/20/2019,18:43,Cash,241.2,5.218077252651799,11.324741639531386,5.8
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,34.480537770276136,4.113577200354613,6.354,133.434,1/14/2019,14:43,Ewallet,127.08,4.860469615376618,6.340520036536293,6.2
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.16866283124438,4.0856752288710245,12.854,269.934,3/26/2019,13:54,Cash,257.08,4.626489604010196,13.475211844380096,7.7
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,66.14911348613212,2.018678965085628,6.951,145.971,3/1/2019,12:15,Ewallet,139.02,4.902683281993795,6.940669522161234,8.1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,26.997535056961095,2.839168257669585,4.083,85.743,1/7/2019,12:37,Cash,81.66,4.40278159862652,4.069265492981942,7.3
443-82-0585,A,Yangon,Member,Female,Health and beauty,85.13778608963518,3.9127247967244116,15.536,326.256,2/1/2019,19:54,Cash,310.72,5.132056267022069,16.58694956438537,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.8427260758914,2.0377905340744693,9.298,195.258,2/13/2019,15:06,Credit card,185.96,4.764841857980856,9.040266467553339,8.0
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,17.46076582279963,3.9974134870873357,3.616,75.936,1/14/2019,18:03,Credit card,72.32,4.713666421084409,3.8762035088237825,9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,64.74245157464254,3.2926713121289324,9.459,198.639,1/19/2019,15:58,Ewallet,189.18,4.843680751004987,9.28269332244047,7.0
127-47-6963,A,Yangon,Normal,Male,Health and beauty,49.02258598940407,3.7091518020453864,10.342,217.182,3/9/2019,13:53,Credit card,206.84,4.880746536087522,9.986717355785078,9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,47.9001373186415,3.1170867324285565,7.851,164.871,3/27/2019,14:03,Cash,157.02,4.354072196493284,7.778754958565767,9.2
