Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin %,Gross income,Rating
656-14-4030,A,Yangon,Normal,Male,Health and beauty,55.1,6,22.91,458.22,2023-10-10,15:17,Credit card,435.31,5.79,22.910800000000005,4.8
923-17-6206,B,Mandalay,Normal,Female,Health and beauty,55.1,4,10.18,203.65,2023-08-05,8:11,Credit card,193.47,5.79,10.1827,4.8
799-65-3137,A,Mandalay,Normal,Female,Fashion accessories,55.1,6,9.72,194.39,2023-02-02,18:12,Ewallet,184.67,3.16,9.7195,4.8
816-26-2995,B,Naypyitaw,Member,Female,Fashion accessories,55.1,3,9.11,182.24,2023-07-27,8:54,Cash,173.13,3.16,9.111899999999999,4.8
674-53-5210,B,Mandalay,Normal,Female,Electronic accessories,55.1,8,22.22,444.32,2023-06-26,19:04,Credit card,422.11,4.74,22.2162,4.8
977-72-4538,B,Naypyitaw,Normal,Female,Food and beverages,55.1,2,17.36,347.12,2023-07-29,15:20,Ewallet,329.76,7.37,17.356,4.8
846-85-6198,B,Yangon,Normal,Female,Sports and travel,55.1,5,13.89,277.71,2023-08-04,15:32,Credit card,263.83,3.68,13.8856,4.8
416-85-9471,B,Naypyitaw,Normal,Female,Food and beverages,55.1,1,8.68,173.58,2023-10-28,9:47,Cash,164.9,7.37,8.679,4.8
888-62-9936,C,Yangon,Normal,Male,Electronic accessories,55.1,6,24.99,499.87,2023-08-15,16:10,Credit card,474.88,4.74,24.9936,4.8
950-16-9449,A,Naypyitaw,Member,Female,Fashion accessories,55.1,2,6.07,121.49,2023-08-26,15:26,Cash,115.42,3.16,6.0746,4.8
530-84-7420,C,Mandalay,Member,Male,Food and beverages,55.1,4,18.51,370.28,2023-08-08,9:04,Cash,351.77,7.37,18.514,4.8
653-86-1150,B,Naypyitaw,Normal,Male,Food and beverages,55.1,6,52.07,1041.38,2023-09-18,10:02,Credit card,989.31,7.37,52.06900000000001,4.8
732-48-1434,A,Naypyitaw,Normal,Female,Fashion accessories,55.1,8,24.3,485.98,2023-04-25,17:01,Credit card,461.68,3.16,24.2991,4.8
517-82-8899,B,Yangon,Normal,Male,Electronic accessories,55.1,8,33.32,666.49,2023-10-22,17:56,Cash,633.17,4.74,33.3246,4.8
280-40-2354,A,Mandalay,Member,Male,Fashion accessories,55.1,6,9.72,194.39,2023-09-04,11:45,Ewallet,184.67,3.16,9.7195,4.8
985-71-2526,C,Naypyitaw,Member,Male,Health and beauty,55.1,4,19.09,381.84,2023-12-04,19:36,Cash,362.75,5.79,19.09215,4.8
668-38-4467,A,Mandalay,Normal,Male,Sports and travel,55.1,8,14.81,296.22,2023-06-01,12:09,Credit card,281.41,3.68,14.8108,4.8
525-11-5001,A,Naypyitaw,Member,Female,Fashion accessories,55.1,8,24.3,485.98,2023-06-10,8:45,Credit card,461.68,3.16,24.2991,4.8
701-10-7459,A,Naypyitaw,Member,Female,Electronic accessories,55.1,1,5.21,104.15,2023-05-18,16:25,Ewallet,98.94,4.74,5.207400000000001,4.8
654-39-7606,A,Mandalay,Normal,Female,Home and lifestyle,55.1,4,13.89,277.71,2023-02-07,17:32,Cash,263.82,6.84,13.8855,4.8
944-36-7852,A,Naypyitaw,Member,Female,Health and beauty,55.1,4,19.09,381.84,2023-08-06,12:43,Cash,362.75,5.79,19.09215,4.8
893-54-6681,B,Mandalay,Member,Female,Home and lifestyle,55.1,7,24.3,485.97,2023-10-10,10:18,Cash,461.67,6.84,24.298500000000004,4.8
357-22-7454,A,Naypyitaw,Normal,Female,Fashion accessories,55.1,7,21.26,425.23,2023-11-14,17:15,Credit card,403.97,3.16,21.26145,4.8
766-78-1363,A,Yangon,Member,Female,Health and beauty,55.1,8,30.55,610.95,2023-10-08,13:33,Cash,580.4,5.79,30.54755,4.8
641-61-8769,C,Mandalay,Member,Female,Sports and travel,55.1,5,9.26,185.14,2023-10-08,8:39,Ewallet,175.88,3.68,9.2568,4.8
728-41-4349,A,Naypyitaw,Normal,Female,Fashion accessories,55.1,7,21.26,425.23,2023-11-08,13:18,Credit card,403.97,3.16,21.26145,4.8
464-19-2504,C,Naypyitaw,Member,Female,Sports and travel,55.1,8,27.77,555.41,2023-12-27,8:11,Credit card,527.64,3.68,27.770400000000002,4.8
708-70-3881,B,Yangon,Member,Male,Food and beverages,55.1,9,62.48,1249.68,2023-07-29,15:10,Cash,1187.2,7.37,62.48400000000001,4.8
108-28-5954,A,Mandalay,Normal,Female,Home and lifestyle,55.1,3,10.41,208.27,2023-07-22,8:54,Ewallet,197.86,6.84,10.41375,4.8
925-93-8269,C,Naypyitaw,Normal,Male,Health and beauty,55.1,3,14.32,286.37,2023-10-02,13:45,Credit card,272.06,5.79,14.318700000000002,4.8
464-45-6571,C,Yangon,Normal,Male,Sports and travel,55.1,4,11.11,222.16,2023-05-08,20:33,Credit card,211.05,3.68,11.108,4.8
420-35-5931,B,Naypyitaw,Member,Male,Electronic accessories,55.1,5,26.04,520.7,2023-02-24,11:21,Cash,494.67,4.74,26.0352,4.8
356-98-8662,A,Mandalay,Normal,Male,Sports and travel,55.1,1,1.85,37.03,2023-02-19,18:42,Cash,35.18,3.68,1.8516000000000004,4.8
362-67-7494,A,Naypyitaw,Member,Female,Electronic accessories,55.1,7,36.45,728.96,2023-01-10,17:00,Ewallet,692.52,4.74,36.44820000000001,4.8
119-71-8228,C,Naypyitaw,Normal,Male,Fashion accessories,55.1,9,27.34,546.73,2023-11-09,13:10,Cash,519.4,3.16,27.336749999999995,4.8
183-49-9422,A,Naypyitaw,Member,Female,Health and beauty,55.1,8,38.18,763.69,2023-10-22,16:45,Ewallet,725.5,5.79,38.1843,4.8
292-35-3371,C,Naypyitaw,Normal,Female,Sports and travel,55.1,5,17.36,347.14,2023-12-25,17:22,Credit card,329.78,3.68,17.356800000000003,4.8
886-47-9500,A,Yangon,Normal,Male,Sports and travel,55.1,4,11.11,222.16,2023-11-11,15:43,Ewallet,211.05,3.68,11.108,4.8
274-17-8820,C,Yangon,Normal,Female,Health and beauty,55.1,7,26.73,534.58,2023-04-07,9:07,Ewallet,507.85,5.79,26.728900000000007,4.8
194-92-6979,A,Mandalay,Normal,Male,Sports and travel,55.1,5,9.26,185.14,2023-01-10,11:19,Ewallet,175.88,3.68,9.2568,4.8
801-35-7433,B,Yangon,Member,Male,Electronic accessories,55.1,7,29.16,583.18,2023-05-19,11:10,Credit card,554.02,4.74,29.158800000000003,4.8
137-66-3860,A,Yangon,Normal,Female,Sports and travel,55.1,1,2.78,55.54,2023-05-31,16:35,Cash,52.77,3.68,2.7772000000000006,4.8
619-21-8024,A,Mandalay,Normal,Female,Home and lifestyle,55.1,1,3.47,69.44,2023-03-18,15:01,Credit card,65.96,6.84,3.47175,4.8
362-92-6569,B,Yangon,Member,Male,Fashion accessories,55.1,3,7.29,145.79,2023-12-20,10:42,Cash,138.5,3.16,7.2894499999999995,4.8
872-33-2235,A,Yangon,Normal,Female,Food and beverages,55.1,2,13.88,277.7,2023-10-26,14:20,Ewallet,263.82,7.37,13.885,4.8
454-57-5639,B,Mandalay,Member,Female,Electronic accessories,55.1,2,5.55,111.08,2023-12-31,20:38,Ewallet,105.53,4.74,5.5542,4.8
731-54-4079,A,Mandalay,Normal,Female,Home and lifestyle,55.1,7,24.3,485.97,2023-03-16,9:52,Ewallet,461.67,6.84,24.298500000000004,4.8
785-64-3001,C,Mandalay,Normal,Male,Fashion accessories,55.1,2,3.24,64.8,2023-12-12,15:42,Ewallet,61.56,3.16,3.23995,4.8
786-23-6107,C,Naypyitaw,Normal,Male,Health and beauty,55.1,4,19.09,381.84,2023-12-31,11:28,Ewallet,362.75,5.79,19.09215,4.8
978-70-6726,A,Naypyitaw,Member,Female,Electronic accessories,55.1,2,10.41,208.27,2023-11-30,13:18,Cash,197.86,4.74,10.4136,4.8
884-30-9501,A,Mandalay,Normal,Female,Food and beverages,55.1,6,27.77,555.4,2023-06-16,14:03,Cash,527.63,7.37,27.77,4.8
466-57-4599,A,Mandalay,Normal,Female,Fashion accessories,55.1,8,12.96,259.19,2023-01-21,16:53,Ewallet,246.23,3.16,12.959449999999999,4.8
766-55-5357,C,Mandalay,Normal,Female,Food and beverages,55.1,4,18.51,370.28,2023-03-21,16:15,Credit card,351.77,7.37,18.514,4.8
210-10-8884,A,Naypyitaw,Member,Female,Health and beauty,55.1,5,23.87,477.31,2023-03-20,17:32,Credit card,453.45,5.79,23.865600000000004,4.8
304-18-6287,C,Naypyitaw,Member,Male,Health and beauty,55.1,4,19.09,381.84,2023-06-22,9:43,Ewallet,362.75,5.79,19.09215,4.8
861-78-3605,B,Yangon,Normal,Female,Electronic accessories,55.1,3,12.5,249.92,2023-01-11,13:00,Cash,237.43,4.74,12.496200000000002,4.8
573-38-8861,C,Yangon,Member,Male,Sports and travel,55.1,5,13.89,277.71,2023-09-07,18:53,Credit card,263.83,3.68,13.8856,4.8
932-30-8206,C,Mandalay,Normal,Female,Health and beauty,55.1,9,22.91,458.22,2023-08-02,11:37,Credit card,435.31,5.79,22.910800000000005,4.8
905-48-3510,B,Naypyitaw,Normal,Male,Fashion accessories,55.1,8,24.3,485.98,2023-10-02,17:37,Credit card,461.68,3.16,24.2991,4.8
979-21-3652,C,Naypyitaw,Normal,Female,Sports and travel,55.1,8,27.77,555.41,2023-11-25,16:23,Ewallet,527.64,3.68,27.770400000000002,4.8
912-29-8585,A,Naypyitaw,Normal,Male,Home and lifestyle,55.1,8,52.07,1041.39,2023-08-25,15:53,Credit card,989.32,6.84,52.0695,4.8
703-15-4163,A,Mandalay,Normal,Female,Food and beverages,55.1,8,37.03,740.54,2023-10-14,20:25,Credit card,703.51,7.37,37.027,4.8
842-44-6712,C,Yangon,Normal,Male,Sports and travel,55.1,7,19.44,388.78,2023-03-22,16:21,Credit card,369.34,3.68,19.439200000000003,4.8
950-25-1565,A,Mandalay,Normal,Male,Food and beverages,55.1,8,37.03,740.54,2023-08-17,10:27,Credit card,703.51,7.37,37.027,4.8
710-80-6244,C,Yangon,Member,Male,Sports and travel,55.1,8,22.22,444.33,2023-12-28,16:50,Cash,422.11,3.68,22.2164,4.8
461-71-6430,A,Yangon,Member,Male,Home and lifestyle,55.1,8,41.66,833.12,2023-06-25,19:47,Ewallet,791.46,6.84,41.655750000000005,4.8
919-99-2177,A,Mandalay,Member,Male,Health and beauty,55.1,7,17.82,356.38,2023-05-13,15:02,Ewallet,338.56,5.79,17.818900000000003,4.8
213-66-1698,C,Yangon,Member,Male,Home and lifestyle,55.1,1,5.21,104.15,2023-08-06,13:17,Cash,98.94,6.84,5.207250000000001,4.8
612-50-7403,A,Yangon,Member,Female,Health and beauty,55.1,4,15.27,305.47,2023-07-20,13:13,Cash,290.2,5.79,15.273500000000002,4.8
383-89-1066,C,Naypyitaw,Member,Male,Health and beauty,55.1,4,19.09,381.84,2023-05-22,20:50,Ewallet,362.75,5.79,19.09215,4.8
604-78-1413,A,Yangon,Member,Female,Food and beverages,55.1,5,34.71,694.28,2023-03-08,13:15,Credit card,659.57,7.37,34.714,4.8
513-18-1333,A,Mandalay,Normal,Female,Fashion accessories,55.1,6,9.72,194.39,2023-06-27,17:20,Credit card,184.67,3.16,9.7195,4.8
690-95-8583,B,Mandalay,Normal,Female,Home and lifestyle,55.1,4,13.89,277.71,2023-12-22,9:13,Ewallet,263.82,6.84,13.8855,4.8
441-81-1375,B,Yangon,Normal,Female,Sports and travel,55.1,2,5.55,111.08,2023-10-09,14:14,Credit card,105.53,3.68,5.554,4.8
834-55-4964,C,Naypyitaw,Normal,Female,Home and lifestyle,55.1,6,39.05,781.04,2023-02-06,16:29,Cash,741.98,6.84,39.051750000000006,4.8
817-30-9455,B,Naypyitaw,Member,Male,Food and beverages,55.1,8,69.43,1388.52,2023-06-25,12:31,Credit card,1319.09,7.37,69.426,4.8
891-54-9133,C,Yangon,Member,Male,Health and beauty,55.1,8,30.55,610.95,2023-12-30,17:16,Credit card,580.4,5.79,30.54755,4.8
494-50-4406,B,Yangon,Normal,Male,Food and beverages,55.1,7,48.6,971.96,2023-11-06,20:47,Credit card,923.36,7.37,48.598000000000006,4.8
702-61-8573,A,Mandalay,Normal,Female,Electronic accessories,55.1,6,16.66,333.24,2023-03-26,8:22,Ewallet,316.58,4.74,16.662,4.8
723-31-1945,C,Yangon,Member,Male,Electronic accessories,55.1,2,8.33,166.62,2023-06-12,11:35,Cash,158.29,4.74,8.331,4.8
426-16-6106,C,Naypyitaw,Normal,Male,Sports and travel,55.1,7,24.3,485.98,2023-04-16,20:41,Credit card,461.68,3.68,24.298800000000004,4.8
125-50-8011,A,Yangon,Normal,Male,Food and beverages,55.1,5,34.71,694.28,2023-01-02,12:30,Ewallet,659.57,7.37,34.714,4.8
181-88-2619,C,Mandalay,Normal,Male,Sports and travel,55.1,6,11.11,222.16,2023-10-31,11:33,Credit card,211.05,3.68,11.108,4.8
260-81-9957,C,Mandalay,Normal,Male,Sports and travel,55.1,8,14.81,296.22,2023-09-08,12:57,Cash,281.41,3.68,14.8108,4.8
511-33-6626,B,Mandalay,Member,Female,Electronic accessories,55.1,8,22.22,444.32,2023-02-08,18:36,Credit card,422.11,4.74,22.2162,4.8
373-60-9137,C,Mandalay,Normal,Male,Sports and travel,55.1,3,5.55,111.08,2023-07-07,12:10,Cash,105.53,3.68,5.554,4.8
281-76-2264,A,Mandalay,Normal,Female,Electronic accessories,55.1,7,19.44,388.78,2023-08-09,15:17,Credit card,369.34,4.74,19.4388,4.8
403-88-3386,B,Yangon,Member,Female,Health and beauty,55.1,1,3.82,76.37,2023-03-26,17:23,Cash,72.55,5.79,3.818650000000001,4.8
640-36-1174,B,Yangon,Member,Female,Food and beverages,55.1,1,6.94,138.86,2023-01-30,16:59,Credit card,131.92,7.37,6.943000000000001,4.8
828-53-4040,A,Yangon,Normal,Female,Sports and travel,55.1,7,19.44,388.78,2023-04-25,9:41,Cash,369.34,3.68,19.439200000000003,4.8
972-94-8862,A,Yangon,Member,Female,Electronic accessories,55.1,9,37.49,749.81,2023-10-16,17:58,Credit card,712.32,4.74,37.4904,4.8
936-28-1263,B,Mandalay,Normal,Male,Home and lifestyle,55.1,7,24.3,485.97,2023-06-01,12:33,Credit card,461.67,6.84,24.298500000000004,4.8
807-56-7033,C,Naypyitaw,Normal,Male,Sports and travel,55.1,5,17.36,347.14,2023-07-14,13:45,Ewallet,329.78,3.68,17.356800000000003,4.8
613-88-4094,B,Yangon,Member,Male,Fashion accessories,55.1,8,19.44,388.79,2023-07-12,20:05,Ewallet,369.35,3.16,19.43935,4.8
210-96-6307,A,Naypyitaw,Normal,Female,Health and beauty,55.1,2,9.55,190.92,2023-02-12,18:23,Cash,181.37,5.79,9.545800000000002,4.8
482-83-7633,B,Yangon,Normal,Male,Health and beauty,55.1,9,34.37,687.32,2023-07-13,16:06,Credit card,652.96,5.79,34.366200000000006,4.8
213-52-2533,A,Yangon,Normal,Male,Home and lifestyle,55.1,6,31.24,624.84,2023-10-17,11:03,Cash,593.6,6.84,31.242000000000004,4.8
400-20-9880,B,Naypyitaw,Normal,Female,Electronic accessories,55.1,9,46.86,937.26,2023-03-17,10:21,Ewallet,890.4,4.74,46.863,4.8
832-25-5897,C,Mandalay,Member,Female,Sports and travel,55.1,2,3.7,74.06,2023-10-14,19:36,Cash,70.35,3.68,3.7028,4.8
555-44-2383,B,Yangon,Member,Female,Electronic accessories,55.1,3,12.5,249.92,2023-08-28,15:27,Cash,237.43,4.74,12.496200000000002,4.8
938-63-3780,B,Yangon,Normal,Female,Health and beauty,55.1,8,30.55,610.95,2023-02-24,14:35,Ewallet,580.4,5.79,30.54755,4.8
451-36-4999,A,Yangon,Member,Male,Electronic accessories,55.1,1,4.17,83.32,2023-11-14,12:53,Credit card,79.15,4.74,4.1658,4.8
348-23-2647,A,Naypyitaw,Normal,Female,Health and beauty,55.1,7,33.41,668.22,2023-05-12,16:12,Cash,634.81,5.79,33.41085,4.8
665-26-1018,A,Mandalay,Normal,Female,Electronic accessories,55.1,7,19.44,388.78,2023-07-13,8:23,Ewallet,369.34,4.74,19.4388,4.8
977-31-1731,B,Naypyitaw,Normal,Male,Home and lifestyle,55.1,1,6.51,130.18,2023-01-10,10:55,Credit card,123.68,6.84,6.509250000000001,4.8
635-77-2863,C,Naypyitaw,Normal,Male,Food and beverages,55.1,9,78.1,1562.1,2023-06-07,11:51,Ewallet,1484.0,7.37,78.105,4.8
621-85-6637,A,Mandalay,Normal,Female,Home and lifestyle,55.1,8,27.77,555.4,2023-04-11,15:17,Cash,527.63,6.84,27.77025,4.8
592-81-6195,A,Naypyitaw,Member,Male,Home and lifestyle,55.1,4,26.03,520.69,2023-06-09,8:49,Credit card,494.66,6.84,26.03475,4.8
243-95-2264,B,Mandalay,Normal,Female,Food and beverages,55.1,5,23.14,462.84,2023-12-16,13:13,Credit card,439.7,7.37,23.142,4.8
626-67-8284,A,Yangon,Member,Female,Food and beverages,55.1,2,13.88,277.7,2023-07-16,19:02,Ewallet,263.82,7.37,13.885,4.8
527-50-9581,C,Mandalay,Member,Male,Sports and travel,55.1,9,16.66,333.25,2023-07-25,18:00,Ewallet,316.59,3.68,16.6624,4.8
985-68-5183,C,Yangon,Normal,Male,Sports and travel,55.1,6,16.66,333.25,2023-12-18,12:38,Ewallet,316.59,3.68,16.6624,4.8
852-48-7628,A,Naypyitaw,Normal,Female,Home and lifestyle,55.1,3,19.53,390.51,2023-11-12,16:03,Credit card,370.98,6.84,19.5255,4.8
538-85-2333,A,Naypyitaw,Normal,Female,Home and lifestyle,55.1,7,45.56,911.2,2023-02-04,17:48,Credit card,865.64,6.84,45.56025,4.8
847-10-1930,B,Yangon,Normal,Female,Health and beauty,55.1,9,34.37,687.32,2023-01-20,20:55,Cash,652.96,5.79,34.366200000000006,4.8
500-53-5285,C,Naypyitaw,Normal,Male,Health and beauty,55.1,3,14.32,286.37,2023-07-30,20:09,Credit card,272.06,5.79,14.318700000000002,4.8
671-66-3183,C,Mandalay,Member,Female,Sports and travel,55.1,2,3.7,74.06,2023-10-19,8:43,Cash,70.35,3.68,3.7028,4.8
110-47-2998,A,Yangon,Normal,Female,Fashion accessories,55.1,7,17.01,340.19,2023-07-25,10:33,Ewallet,323.18,3.16,17.0093,4.8
670-25-8547,B,Naypyitaw,Normal,Female,Fashion accessories,55.1,7,21.26,425.23,2023-07-18,16:05,Ewallet,403.97,3.16,21.26145,4.8
290-21-2312,C,Yangon,Member,Female,Sports and travel,55.1,4,11.11,222.16,2023-01-11,14:32,Credit card,211.05,3.68,11.108,4.8
505-71-9116,C,Mandalay,Member,Female,Health and beauty,55.1,9,22.91,458.22,2023-01-30,9:52,Ewallet,435.31,5.79,22.910800000000005,4.8
311-56-8669,B,Mandalay,Normal,Male,Health and beauty,55.1,8,20.36,407.3,2023-06-29,8:02,Ewallet,386.93,5.79,20.364850000000004,4.8
534-64-8875,B,Naypyitaw,Member,Female,Fashion accessories,55.1,1,3.04,60.75,2023-04-14,9:34,Credit card,57.72,3.16,3.03765,4.8
406-18-7417,C,Mandalay,Normal,Female,Electronic accessories,55.1,1,2.78,55.55,2023-05-21,8:39,Cash,52.77,4.74,2.7774,4.8
139-62-4342,C,Yangon,Member,Female,Electronic accessories,55.1,5,20.83,416.57,2023-05-11,18:58,Credit card,395.74,4.74,20.828400000000002,4.8
339-17-8567,B,Mandalay,Member,Female,Health and beauty,55.1,6,15.27,305.47,2023-02-07,8:17,Cash,290.2,5.79,15.273500000000002,4.8
387-95-8382,C,Yangon,Normal,Male,Electronic accessories,55.1,3,12.5,249.92,2023-07-01,12:24,Credit card,237.43,4.74,12.496200000000002,4.8
872-57-1407,A,Yangon,Member,Male,Food and beverages,55.1,9,62.48,1249.68,2023-06-14,14:00,Credit card,1187.2,7.37,62.48400000000001,4.8
375-49-2712,A,Mandalay,Member,Male,Sports and travel,55.1,6,11.11,222.16,2023-11-23,15:17,Ewallet,211.05,3.68,11.108,4.8
258-58-7632,B,Naypyitaw,Member,Female,Sports and travel,55.1,4,13.89,277.7,2023-02-28,13:54,Credit card,263.82,3.68,13.885200000000001,4.8
228-16-8006,B,Mandalay,Member,Female,Health and beauty,55.1,7,17.82,356.38,2023-06-15,16:00,Credit card,338.56,5.79,17.818900000000003,4.8
190-75-2279,B,Yangon,Member,Male,Home and lifestyle,55.1,8,41.66,833.12,2023-11-30,12:27,Cash,791.46,6.84,41.655750000000005,4.8
467-93-1416,A,Yangon,Member,Male,Fashion accessories,55.1,9,21.87,437.39,2023-05-06,17:20,Ewallet,415.52,3.16,21.8694,4.8
454-39-7905,C,Mandalay,Normal,Male,Health and beauty,55.1,6,15.27,305.47,2023-09-27,15:00,Cash,290.2,5.79,15.273500000000002,4.8
398-64-8547,A,Naypyitaw,Normal,Female,Electronic accessories,55.1,6,31.24,624.83,2023-03-27,8:24,Cash,593.59,4.74,31.241400000000006,4.8
147-32-7440,C,Naypyitaw,Member,Female,Fashion accessories,55.1,8,24.3,485.98,2023-10-22,11:53,Ewallet,461.68,3.16,24.2991,4.8
938-93-6614,A,Yangon,Normal,Male,Home and lifestyle,55.1,5,26.04,520.71,2023-09-24,10:48,Ewallet,494.67,6.84,26.035500000000003,4.8
691-49-9113,C,Yangon,Normal,Male,Electronic accessories,55.1,3,12.5,249.92,2023-07-11,16:28,Ewallet,237.43,4.74,12.496200000000002,4.8
199-62-7825,A,Naypyitaw,Normal,Male,Food and beverages,55.1,3,26.03,520.68,2023-11-24,18:08,Credit card,494.65,7.37,26.034,4.8
424-79-9233,B,Mandalay,Member,Female,Electronic accessories,55.1,6,16.66,333.24,2023-12-13,13:55,Ewallet,316.58,4.74,16.662,4.8
236-29-9911,A,Yangon,Normal,Female,Food and beverages,55.1,2,13.88,277.7,2023-02-08,15:56,Ewallet,263.82,7.37,13.885,4.8
622-66-7026,C,Yangon,Member,Female,Fashion accessories,55.1,6,14.58,291.59,2023-06-28,19:19,Ewallet,277.01,3.16,14.5796,4.8
253-43-5054,A,Naypyitaw,Normal,Male,Food and beverages,55.1,6,52.07,1041.38,2023-10-14,11:03,Cash,989.31,7.37,52.06900000000001,4.8
529-86-4422,A,Mandalay,Member,Male,Fashion accessories,55.1,8,12.96,259.19,2023-09-19,8:37,Cash,246.23,3.16,12.959449999999999,4.8
950-23-8920,A,Naypyitaw,Member,Female,Fashion accessories,55.1,7,21.26,425.23,2023-07-31,15:34,Credit card,403.97,3.16,21.26145,4.8
182-38-2674,B,Mandalay,Normal,Male,Fashion accessories,55.1,8,12.96,259.19,2023-01-20,14:18,Cash,246.23,3.16,12.959449999999999,4.8
285-65-9816,A,Mandalay,Normal,Female,Fashion accessories,55.1,9,14.58,291.59,2023-05-11,10:46,Credit card,277.01,3.16,14.5796,4.8
889-46-6057,B,Mandalay,Member,Male,Fashion accessories,55.1,6,9.72,194.39,2023-12-07,17:57,Cash,184.67,3.16,9.7195,4.8
654-90-2116,B,Yangon,Normal,Male,Electronic accessories,55.1,3,12.5,249.92,2023-06-17,9:17,Ewallet,237.43,4.74,12.496200000000002,4.8
288-17-4096,A,Naypyitaw,Normal,Male,Fashion accessories,55.1,3,9.11,182.24,2023-10-07,16:58,Cash,173.13,3.16,9.111899999999999,4.8
504-28-7696,A,Naypyitaw,Normal,Male,Electronic accessories,55.1,1,5.21,104.15,2023-02-02,9:59,Credit card,98.94,4.74,5.207400000000001,4.8
653-16-4750,A,Mandalay,Member,Female,Fashion accessories,55.1,5,8.1,161.99,2023-06-12,15:19,Cash,153.89,3.16,8.099699999999999,4.8
196-60-6108,C,Yangon,Member,Male,Food and beverages,55.1,4,27.77,555.4,2023-10-18,9:29,Ewallet,527.63,7.37,27.77,4.8
827-35-7727,A,Yangon,Normal,Female,Fashion accessories,55.1,9,21.87,437.39,2023-01-05,16:00,Credit card,415.52,3.16,21.8694,4.8
646-53-3289,B,Naypyitaw,Normal,Female,Home and lifestyle,55.1,9,58.58,1171.57,2023-09-12,16:26,Ewallet,1113.0,6.84,58.57874999999999,4.8
902-45-9323,A,Yangon,Normal,Female,Fashion accessories,55.1,5,12.15,243.0,2023-08-19,20:43,Ewallet,230.85,3.16,12.149899999999999,4.8
335-28-8588,C,Yangon,Member,Male,Fashion accessories,55.1,4,9.72,194.39,2023-01-13,19:27,Credit card,184.67,3.16,9.7195,4.8
677-66-1921,A,Mandalay,Member,Female,Food and beverages,55.1,7,32.4,647.96,2023-11-11,13:58,Ewallet,615.56,7.37,32.398,4.8
381-77-7193,C,Yangon,Normal,Female,Sports and travel,55.1,6,16.66,333.25,2023-06-03,18:10,Ewallet,316.59,3.68,16.6624,4.8
119-25-9781,C,Mandalay,Normal,Female,Food and beverages,55.1,4,18.51,370.28,2023-10-13,12:57,Cash,351.77,7.37,18.514,4.8
611-39-9489,A,Naypyitaw,Normal,Male,Home and lifestyle,55.1,2,13.02,260.34,2023-03-09,9:23,Ewallet,247.32,6.84,13.017000000000003,4.8
745-87-1280,B,Yangon,Normal,Male,Sports and travel,55.1,1,2.78,55.54,2023-03-27,12:49,Ewallet,52.77,3.68,2.7772000000000006,4.8
578-95-2734,C,Naypyitaw,Normal,Female,Health and beauty,55.1,4,19.09,381.84,2023-10-21,8:50,Ewallet,362.75,5.79,19.09215,4.8
766-24-2464,A,Naypyitaw,Normal,Male,Health and beauty,55.1,4,19.09,381.84,2023-05-29,11:38,Ewallet,362.75,5.79,19.09215,4.8
147-85-1841,A,Yangon,Member,Female,Home and lifestyle,55.1,1,5.21,104.15,2023-04-03,13:36,Credit card,98.94,6.84,5.207250000000001,4.8
546-73-8256,B,Yangon,Normal,Female,Food and beverages,55.1,6,41.66,833.12,2023-01-16,8:21,Cash,791.46,7.37,41.656000000000006,4.8
236-51-8409,C,Naypyitaw,Member,Male,Electronic accessories,55.1,4,20.83,416.56,2023-01-07,10:00,Ewallet,395.73,4.74,20.8278,4.8
662-38-2809,C,Yangon,Normal,Female,Home and lifestyle,55.1,1,5.21,104.15,2023-07-11,18:20,Ewallet,98.94,6.84,5.207250000000001,4.8
119-51-6467,A,Mandalay,Normal,Male,Sports and travel,55.1,1,1.85,37.03,2023-05-01,13:36,Credit card,35.18,3.68,1.8516000000000004,4.8
548-72-7624,A,Mandalay,Member,Male,Sports and travel,55.1,1,1.85,37.03,2023-01-05,14:10,Ewallet,35.18,3.68,1.8516000000000004,4.8
757-50-2919,B,Yangon,Member,Female,Fashion accessories,55.1,8,19.44,388.79,2023-09-30,18:47,Credit card,369.35,3.16,19.43935,4.8
193-86-9322,B,Naypyitaw,Member,Male,Health and beauty,55.1,8,38.18,763.69,2023-10-04,17:46,Cash,725.5,5.79,38.1843,4.8
268-15-9406,C,Yangon,Member,Male,Sports and travel,55.1,2,5.55,111.08,2023-05-03,19:25,Cash,105.53,3.68,5.554,4.8
441-58-9228,C,Yangon,Normal,Female,Home and lifestyle,55.1,7,36.45,728.97,2023-04-05,15:20,Ewallet,692.52,6.84,36.4485,4.8
109-93-5119,A,Naypyitaw,Member,Female,Sports and travel,55.1,8,27.77,555.41,2023-10-31,10:16,Ewallet,527.64,3.68,27.770400000000002,4.8
694-87-3935,C,Naypyitaw,Normal,Male,Home and lifestyle,55.1,8,52.07,1041.39,2023-09-25,12:45,Ewallet,989.32,6.84,52.0695,4.8
738-39-4398,B,Mandalay,Member,Male,Electronic accessories,55.1,7,19.44,388.78,2023-09-22,11:13,Credit card,369.34,4.74,19.4388,4.8
852-29-4975,B,Naypyitaw,Normal,Female,Fashion accessories,55.1,5,15.19,303.74,2023-06-13,8:14,Ewallet,288.56,3.16,15.187199999999999,4.8
760-91-8594,A,Mandalay,Normal,Male,Health and beauty,55.1,1,2.55,50.92,2023-12-26,12:03,Ewallet,48.37,5.79,2.5459500000000004,4.8
